SalesLineID,TransactionID,DateKey,TimeKey,StoreKey,ProductKey,PaymentKey,ChannelKey,Quantity,UnitPriceTND,UnitCostTND,LineRevenueTND,LineCostTND,LineProfitTND
3949,102402,20260330,1831,4,4,2,3,1,4.5,1.9,4.5,1.9,2.6
3950,102403,20260415,813,1,5,1,1,1,4.8,2.0,4.8,2.0,2.8
3951,102403,20260415,813,1,18,1,1,1,5.0,1.8,5.0,1.8,3.2
3952,102404,20260325,1709,2,16,1,2,1,11.5,4.1,11.5,4.1,7.4
3953,102404,20260325,1709,2,15,1,2,1,11.0,4.0,11.0,4.0,7.0
3954,102405,20260719,1340,2,5,1,1,1,4.8,2.0,4.8,2.0,2.8
3955,102406,20260807,1002,2,8,4,2,1,8.5,3.2,8.5,3.2,5.3
3956,102406,20260807,1002,2,19,4,2,1,5.5,2.0,5.5,2.0,3.5
3957,102406,20260807,1002,2,5,4,2,1,4.8,2.0,4.8,2.0,2.8
3958,102407,20260710,1755,1,8,1,1,2,8.5,3.2,17.0,6.4,10.6
3959,102408,20260403,915,3,6,2,1,1,5.0,2.1,5.0,2.1,2.9
3960,102408,20260403,915,3,3,2,1,1,3.8,1.5,3.8,1.5,2.3
3961,102408,20260403,915,3,19,2,1,2,5.5,2.0,11.0,4.0,7.0
3962,102409,20260417,1314,4,7,1,1,1,4.3,1.8,4.3,1.8,2.5
3963,102410,20260823,1042,2,10,2,3,1,8.0,3.0,8.0,3.0,5.0
3964,102410,20260823,1042,2,14,2,3,1,13.5,4.6,13.5,4.6,8.9
3965,102411,20260815,1711,2,3,4,1,1,3.8,1.5,3.8,1.5,2.3
3966,102412,20260523,2051,4,16,2,3,2,11.5,4.1,23.0,8.2,14.8
3967,102413,20260430,1639,2,7,2,4,1,4.3,1.8,4.3,1.8,2.5
3968,102414,20260509,1040,1,2,4,3,2,4.0,1.6,8.0,3.2,4.8
3969,102415,20260817,1103,2,9,1,4,1,9.0,3.4,9.0,3.4,5.6
3970,102415,20260817,1103,2,17,1,4,1,4.5,1.6,4.5,1.6,2.9
3971,102416,20260317,917,3,2,2,3,1,4.0,1.6,4.0,1.6,2.4
3972,102416,20260317,917,3,16,2,3,1,11.5,4.1,11.5,4.1,7.4
3973,102417,20260723,1915,3,14,2,1,1,13.5,4.6,13.5,4.6,8.9
3974,102418,20260802,1713,2,11,1,4,1,10.5,3.8,10.5,3.8,6.7
3975,102418,20260802,1713,2,12,1,4,1,12.0,4.2,12.0,4.2,7.8
3976,102419,20260910,1853,2,21,1,2,1,9.0,3.2,9.0,3.2,5.8
3977,102419,20260910,1853,2,9,1,2,2,9.0,3.4,18.0,6.8,11.2
3978,102420,20260315,1929,2,10,2,1,1,8.0,3.0,8.0,3.0,5.0
3979,102420,20260315,1929,2,2,2,1,1,4.0,1.6,4.0,1.6,2.4
3980,102420,20260315,1929,2,16,2,1,1,11.5,4.1,11.5,4.1,7.4
3981,102421,20260317,1915,2,12,2,1,1,12.0,4.2,12.0,4.2,7.8
3982,102422,20260812,1224,3,14,2,1,1,13.5,4.6,13.5,4.6,8.9
3983,102423,20260818,1025,2,1,1,1,1,3.5,1.4,3.5,1.4,2.1
3984,102424,20260429,1708,1,15,1,1,1,11.0,4.0,11.0,4.0,7.0
3985,102424,20260429,1708,1,16,1,1,1,11.5,4.1,11.5,4.1,7.4
3986,102425,20260730,1737,4,13,2,4,2,12.5,4.3,25.0,8.6,16.4
3987,102425,20260730,1737,4,14,2,4,1,13.5,4.6,13.5,4.6,8.9
3988,102426,20260902,2009,4,19,1,4,1,5.5,2.0,5.5,2.0,3.5
3989,102426,20260902,2009,4,12,1,4,1,12.0,4.2,12.0,4.2,7.8
3990,102427,20260409,1819,1,22,2,4,1,9.5,3.6,9.5,3.6,5.9
3991,102427,20260409,1819,1,16,2,4,1,11.5,4.1,11.5,4.1,7.4
3992,102428,20260413,952,3,9,3,1,1,9.0,3.4,9.0,3.4,5.6
3993,102429,20260325,1808,1,24,2,4,1,8.0,3.0,8.0,3.0,5.0
3994,102430,20260704,813,2,3,1,1,1,3.8,1.5,3.8,1.5,2.3
3995,102431,20260704,1814,2,24,1,3,1,8.0,3.0,8.0,3.0,5.0
3996,102432,20260626,732,3,24,2,1,1,8.0,3.0,8.0,3.0,5.0
3997,102432,20260626,732,3,13,2,1,2,12.5,4.3,25.0,8.6,16.4
3998,102433,20260807,2034,3,20,3,2,2,6.5,2.4,13.0,4.8,8.2
3999,102433,20260807,2034,3,17,3,2,1,4.5,1.6,4.5,1.6,2.9
4000,102434,20260605,2126,3,5,1,3,1,4.8,2.0,4.8,2.0,2.8
4001,102434,20260605,2126,3,4,1,3,1,4.5,1.9,4.5,1.9,2.6
4002,102434,20260605,2126,3,6,1,3,2,5.0,2.1,10.0,4.2,5.8
4003,102435,20260320,1840,4,12,1,1,1,12.0,4.2,12.0,4.2,7.8
4004,102435,20260320,1840,4,14,1,1,1,13.5,4.6,13.5,4.6,8.9
4005,102435,20260320,1840,4,20,1,1,1,6.5,2.4,6.5,2.4,4.1
4006,102436,20260625,950,3,17,1,3,1,4.5,1.6,4.5,1.6,2.9
4007,102437,20260601,944,3,6,2,1,1,5.0,2.1,5.0,2.1,2.9
4008,102438,20260503,1754,3,12,1,3,1,12.0,4.2,12.0,4.2,7.8
4009,102438,20260503,1754,3,1,1,3,1,3.5,1.4,3.5,1.4,2.1
4010,102439,20260609,1713,1,12,1,2,2,12.0,4.2,24.0,8.4,15.6
4011,102440,20260718,1430,4,7,1,3,1,4.3,1.8,4.3,1.8,2.5
4012,102441,20260528,1047,3,17,1,1,1,4.5,1.6,4.5,1.6,2.9
4013,102442,20260512,1745,1,13,1,4,1,12.5,4.3,12.5,4.3,8.2
4014,102443,20260612,1240,2,20,4,1,1,6.5,2.4,6.5,2.4,4.1
4015,102444,20260912,1714,1,24,1,2,1,8.0,3.0,8.0,3.0,5.0
4016,102444,20260912,1714,1,14,1,2,1,13.5,4.6,13.5,4.6,8.9
4017,102445,20260613,1135,1,25,3,3,1,8.5,3.2,8.5,3.2,5.3
4018,102445,20260613,1135,1,3,3,3,1,3.8,1.5,3.8,1.5,2.3
4019,102446,20260417,1847,1,2,1,3,1,4.0,1.6,4.0,1.6,2.4
4020,102446,20260417,1847,1,14,1,3,1,13.5,4.6,13.5,4.6,8.9
4021,102446,20260417,1847,1,17,1,3,1,4.5,1.6,4.5,1.6,2.9
4022,102447,20260603,1338,1,20,1,1,2,6.5,2.4,13.0,4.8,8.2
4023,102447,20260603,1338,1,20,1,1,1,6.5,2.4,6.5,2.4,4.1
4024,102447,20260603,1338,1,6,1,1,1,5.0,2.1,5.0,2.1,2.9
4025,102448,20260531,716,3,18,1,1,1,5.0,1.8,5.0,1.8,3.2
4026,102448,20260531,716,3,7,1,1,1,4.3,1.8,4.3,1.8,2.5
4027,102448,20260531,716,3,6,1,1,1,5.0,2.1,5.0,2.1,2.9
4028,102449,20260705,1720,1,13,2,3,1,12.5,4.3,12.5,4.3,8.2
4029,102450,20260614,956,4,17,3,1,2,4.5,1.6,9.0,3.2,5.8
4030,102451,20260715,1835,1,12,1,4,1,12.0,4.2,12.0,4.2,7.8
4031,102452,20260711,1632,1,16,2,3,1,11.5,4.1,11.5,4.1,7.4
4032,102452,20260711,1632,1,7,2,3,1,4.3,1.8,4.3,1.8,2.5
4033,102452,20260711,1632,1,10,2,3,1,8.0,3.0,8.0,3.0,5.0
4034,102453,20260317,939,4,11,1,1,1,10.5,3.8,10.5,3.8,6.7
4035,102453,20260317,939,4,5,1,1,1,4.8,2.0,4.8,2.0,2.8
4036,102453,20260317,939,4,20,1,1,1,6.5,2.4,6.5,2.4,4.1
4037,102454,20260529,810,3,2,2,1,1,4.0,1.6,4.0,1.6,2.4
4038,102454,20260529,810,3,3,2,1,1,3.8,1.5,3.8,1.5,2.3
4039,102455,20260807,1902,1,18,3,4,1,5.0,1.8,5.0,1.8,3.2
4040,102456,20260730,703,3,15,1,3,1,11.0,4.0,11.0,4.0,7.0
4041,102457,20260416,811,2,6,1,2,1,5.0,2.1,5.0,2.1,2.9
4042,102458,20260327,854,2,2,4,1,1,4.0,1.6,4.0,1.6,2.4
4043,102459,20260617,1802,1,20,2,4,1,6.5,2.4,6.5,2.4,4.1
4044,102459,20260617,1802,1,25,2,4,1,8.5,3.2,8.5,3.2,5.3
4045,102460,20260502,1216,1,4,2,1,1,4.5,1.9,4.5,1.9,2.6
4046,102460,20260502,1216,1,13,2,1,1,12.5,4.3,12.5,4.3,8.2
4047,102461,20260726,1555,4,3,1,2,1,3.8,1.5,3.8,1.5,2.3
4048,102461,20260726,1555,4,18,1,2,1,5.0,1.8,5.0,1.8,3.2
4049,102461,20260726,1555,4,9,1,2,1,9.0,3.4,9.0,3.4,5.6
4050,102462,20260425,1642,4,20,2,4,1,6.5,2.4,6.5,2.4,4.1
4051,102463,20260530,948,4,1,1,4,1,3.5,1.4,3.5,1.4,2.1
4052,102463,20260530,948,4,1,1,4,1,3.5,1.4,3.5,1.4,2.1
4053,102464,20260720,1827,1,25,4,4,1,8.5,3.2,8.5,3.2,5.3
4054,102465,20260618,822,2,5,1,1,1,4.8,2.0,4.8,2.0,2.8
4055,102465,20260618,822,2,5,1,1,2,4.8,2.0,9.6,4.0,5.6
4056,102466,20260624,1854,2,8,1,3,1,8.5,3.2,8.5,3.2,5.3
4057,102467,20260321,1821,2,23,1,4,1,9.0,3.4,9.0,3.4,5.6
4058,102467,20260321,1821,2,12,1,4,1,12.0,4.2,12.0,4.2,7.8
4059,102468,20260416,1633,1,12,1,1,1,12.0,4.2,12.0,4.2,7.8
4060,102468,20260416,1633,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
4061,102469,20260427,1821,2,9,1,1,1,9.0,3.4,9.0,3.4,5.6
4062,102470,20260703,923,1,16,3,1,1,11.5,4.1,11.5,4.1,7.4
4063,102471,20260620,1029,1,2,1,1,1,4.0,1.6,4.0,1.6,2.4
4064,102471,20260620,1029,1,21,1,1,2,9.0,3.2,18.0,6.4,11.6
4065,102472,20260519,1244,2,5,3,2,1,4.8,2.0,4.8,2.0,2.8
4066,102473,20260831,1631,3,16,2,1,2,11.5,4.1,23.0,8.2,14.8
4067,102474,20260611,1705,2,16,2,4,1,11.5,4.1,11.5,4.1,7.4
4068,102474,20260611,1705,2,16,2,4,1,11.5,4.1,11.5,4.1,7.4
4069,102475,20260820,939,1,2,1,2,1,4.0,1.6,4.0,1.6,2.4
4070,102475,20260820,939,1,3,1,2,1,3.8,1.5,3.8,1.5,2.3
4071,102475,20260820,939,1,18,1,2,2,5.0,1.8,10.0,3.6,6.4
4072,102476,20260614,1228,4,25,1,2,2,8.5,3.2,17.0,6.4,10.6
4073,102476,20260614,1228,4,23,1,2,1,9.0,3.4,9.0,3.4,5.6
4074,102477,20260505,2017,3,9,1,1,1,9.0,3.4,9.0,3.4,5.6
4075,102478,20260507,838,1,2,1,3,1,4.0,1.6,4.0,1.6,2.4
4076,102479,20260831,1858,4,6,1,1,1,5.0,2.1,5.0,2.1,2.9
4077,102479,20260831,1858,4,10,1,1,1,8.0,3.0,8.0,3.0,5.0
4078,102480,20260810,1637,4,18,1,3,1,5.0,1.8,5.0,1.8,3.2
4079,102481,20260424,1925,1,6,2,4,1,5.0,2.1,5.0,2.1,2.9
4080,102481,20260424,1925,1,25,2,4,1,8.5,3.2,8.5,3.2,5.3
4081,102482,20260704,1856,3,10,4,1,2,8.0,3.0,16.0,6.0,10.0
4082,102482,20260704,1856,3,16,4,1,1,11.5,4.1,11.5,4.1,7.4
4083,102483,20260627,824,4,6,1,1,1,5.0,2.1,5.0,2.1,2.9
4084,102484,20260902,1017,4,1,1,1,2,3.5,1.4,7.0,2.8,4.2
4085,102485,20260621,832,2,6,1,3,1,5.0,2.1,5.0,2.1,2.9
4086,102486,20260429,1641,3,13,1,3,1,12.5,4.3,12.5,4.3,8.2
4087,102486,20260429,1641,3,15,1,3,1,11.0,4.0,11.0,4.0,7.0
4088,102487,20260316,1346,3,3,2,1,2,3.8,1.5,7.6,3.0,4.6
4089,102487,20260316,1346,3,6,2,1,1,5.0,2.1,5.0,2.1,2.9
4090,102488,20260609,1847,2,17,1,3,1,4.5,1.6,4.5,1.6,2.9
4091,102489,20260625,813,1,3,3,1,2,3.8,1.5,7.6,3.0,4.6
4092,102489,20260625,813,1,1,3,1,2,3.5,1.4,7.0,2.8,4.2
4093,102490,20260602,1804,4,14,2,3,1,13.5,4.6,13.5,4.6,8.9
4094,102490,20260602,1804,4,20,2,3,1,6.5,2.4,6.5,2.4,4.1
4095,102490,20260602,1804,4,9,2,3,1,9.0,3.4,9.0,3.4,5.6
4096,102491,20260426,1806,3,20,4,4,1,6.5,2.4,6.5,2.4,4.1
4097,102492,20260501,1543,3,19,2,1,1,5.5,2.0,5.5,2.0,3.5
4098,102492,20260501,1543,3,10,2,1,1,8.0,3.0,8.0,3.0,5.0
4099,102493,20260801,1503,4,20,1,2,2,6.5,2.4,13.0,4.8,8.2
4100,102494,20260613,858,3,22,4,1,1,9.5,3.6,9.5,3.6,5.9
4101,102494,20260613,858,3,7,4,1,1,4.3,1.8,4.3,1.8,2.5
4102,102495,20260912,918,1,17,1,3,1,4.5,1.6,4.5,1.6,2.9
4103,102496,20260802,1732,4,9,1,2,1,9.0,3.4,9.0,3.4,5.6
4104,102497,20260717,1107,2,11,2,4,1,10.5,3.8,10.5,3.8,6.7
4105,102497,20260717,1107,2,23,2,4,1,9.0,3.4,9.0,3.4,5.6
4106,102498,20260708,1525,3,2,1,1,1,4.0,1.6,4.0,1.6,2.4
4107,102498,20260708,1525,3,7,1,1,1,4.3,1.8,4.3,1.8,2.5
4108,102499,20260319,1804,4,9,4,2,1,9.0,3.4,9.0,3.4,5.6
4109,102499,20260319,1804,4,21,4,2,1,9.0,3.2,9.0,3.2,5.8
4110,102500,20260708,1919,2,9,1,1,1,9.0,3.4,9.0,3.4,5.6
4111,102500,20260708,1919,2,10,1,1,2,8.0,3.0,16.0,6.0,10.0
4112,102500,20260708,1919,2,11,1,1,1,10.5,3.8,10.5,3.8,6.7
4113,102501,20260713,1802,4,9,2,2,1,9.0,3.4,9.0,3.4,5.6
4114,102501,20260713,1802,4,25,2,2,1,8.5,3.2,8.5,3.2,5.3
4115,102502,20260630,1837,2,20,1,3,1,6.5,2.4,6.5,2.4,4.1
4116,102502,20260630,1837,2,22,1,3,1,9.5,3.6,9.5,3.6,5.9
4117,102503,20260601,906,4,13,2,1,2,12.5,4.3,25.0,8.6,16.4
4118,102504,20260430,1749,2,9,4,3,1,9.0,3.4,9.0,3.4,5.6
4119,102505,20260612,1743,1,14,1,1,2,13.5,4.6,27.0,9.2,17.8
4120,102506,20260426,1020,1,19,1,4,2,5.5,2.0,11.0,4.0,7.0
4121,102507,20260622,1747,2,3,2,2,1,3.8,1.5,3.8,1.5,2.3
4122,102507,20260622,1747,2,15,2,2,1,11.0,4.0,11.0,4.0,7.0
4123,102507,20260622,1747,2,2,2,2,1,4.0,1.6,4.0,1.6,2.4
4124,102508,20260910,1559,2,7,4,2,1,4.3,1.8,4.3,1.8,2.5
4125,102508,20260910,1559,2,15,4,2,1,11.0,4.0,11.0,4.0,7.0
4126,102509,20260822,1225,1,25,2,4,1,8.5,3.2,8.5,3.2,5.3
4127,102509,20260822,1225,1,11,2,4,1,10.5,3.8,10.5,3.8,6.7
4128,102510,20260507,1131,3,15,1,1,1,11.0,4.0,11.0,4.0,7.0
4129,102511,20260807,1355,4,1,1,3,1,3.5,1.4,3.5,1.4,2.1
4130,102511,20260807,1355,4,21,1,3,1,9.0,3.2,9.0,3.2,5.8
4131,102512,20260625,1717,2,19,3,1,1,5.5,2.0,5.5,2.0,3.5
4132,102512,20260625,1717,2,15,3,1,1,11.0,4.0,11.0,4.0,7.0
4133,102513,20260605,1830,3,12,1,3,1,12.0,4.2,12.0,4.2,7.8
4134,102514,20260814,1417,4,16,1,1,1,11.5,4.1,11.5,4.1,7.4
4135,102514,20260814,1417,4,12,1,1,1,12.0,4.2,12.0,4.2,7.8
4136,102514,20260814,1417,4,4,1,1,2,4.5,1.9,9.0,3.8,5.2
4137,102515,20260909,809,4,21,3,3,1,9.0,3.2,9.0,3.2,5.8
4138,102515,20260909,809,4,17,3,3,1,4.5,1.6,4.5,1.6,2.9
4139,102516,20260516,1039,4,6,4,4,1,5.0,2.1,5.0,2.1,2.9
4140,102516,20260516,1039,4,10,4,4,1,8.0,3.0,8.0,3.0,5.0
4141,102517,20260319,2136,1,11,1,1,1,10.5,3.8,10.5,3.8,6.7
4142,102517,20260319,2136,1,13,1,1,1,12.5,4.3,12.5,4.3,8.2
4143,102518,20260712,1022,1,3,1,1,1,3.8,1.5,3.8,1.5,2.3
4144,102519,20260329,1944,4,17,2,1,1,4.5,1.6,4.5,1.6,2.9
4145,102519,20260329,1944,4,19,2,1,2,5.5,2.0,11.0,4.0,7.0
4146,102519,20260329,1944,4,2,2,1,1,4.0,1.6,4.0,1.6,2.4
4147,102520,20260331,2003,4,6,3,1,1,5.0,2.1,5.0,2.1,2.9
4148,102520,20260331,2003,4,24,3,1,2,8.0,3.0,16.0,6.0,10.0
4149,102521,20260703,902,1,17,1,3,1,4.5,1.6,4.5,1.6,2.9
4150,102522,20260526,1807,4,5,1,4,1,4.8,2.0,4.8,2.0,2.8
4151,102522,20260526,1807,4,11,1,4,1,10.5,3.8,10.5,3.8,6.7
4152,102523,20260905,930,4,7,1,2,1,4.3,1.8,4.3,1.8,2.5
4153,102523,20260905,930,4,21,1,2,1,9.0,3.2,9.0,3.2,5.8
4154,102524,20260613,815,3,19,1,4,1,5.5,2.0,5.5,2.0,3.5
4155,102524,20260613,815,3,18,1,4,1,5.0,1.8,5.0,1.8,3.2
4156,102524,20260613,815,3,9,1,4,1,9.0,3.4,9.0,3.4,5.6
4157,102525,20260513,1922,2,13,2,2,1,12.5,4.3,12.5,4.3,8.2
4158,102526,20260829,1309,4,18,2,3,1,5.0,1.8,5.0,1.8,3.2
4159,102527,20260813,1958,2,3,1,2,1,3.8,1.5,3.8,1.5,2.3
4160,102528,20260326,959,3,8,1,1,1,8.5,3.2,8.5,3.2,5.3
4161,102528,20260326,959,3,5,1,1,1,4.8,2.0,4.8,2.0,2.8
4162,102528,20260326,959,3,20,1,1,2,6.5,2.4,13.0,4.8,8.2
4163,102529,20260817,822,4,22,1,1,1,9.5,3.6,9.5,3.6,5.9
4164,102529,20260817,822,4,7,1,1,1,4.3,1.8,4.3,1.8,2.5
4165,102530,20260910,1859,2,9,1,4,1,9.0,3.4,9.0,3.4,5.6
4166,102531,20260413,1025,1,1,1,1,1,3.5,1.4,3.5,1.4,2.1
4167,102531,20260413,1025,1,17,1,1,1,4.5,1.6,4.5,1.6,2.9
4168,102532,20260809,957,1,21,1,2,1,9.0,3.2,9.0,3.2,5.8
4169,102533,20260706,1002,4,14,2,1,2,13.5,4.6,27.0,9.2,17.8
4170,102534,20260323,921,2,7,1,1,1,4.3,1.8,4.3,1.8,2.5
4171,102535,20260828,2052,2,5,2,2,1,4.8,2.0,4.8,2.0,2.8
4172,102536,20260703,912,1,6,3,1,1,5.0,2.1,5.0,2.1,2.9
4173,102536,20260703,912,1,9,3,1,1,9.0,3.4,9.0,3.4,5.6
4174,102536,20260703,912,1,3,3,1,1,3.8,1.5,3.8,1.5,2.3
4175,102537,20260328,1826,3,16,2,2,1,11.5,4.1,11.5,4.1,7.4
4176,102538,20260615,927,3,1,2,1,1,3.5,1.4,3.5,1.4,2.1
4177,102538,20260615,927,3,20,2,1,1,6.5,2.4,6.5,2.4,4.1
4178,102538,20260615,927,3,9,2,1,1,9.0,3.4,9.0,3.4,5.6
4179,102539,20260904,1253,3,13,1,1,1,12.5,4.3,12.5,4.3,8.2
4180,102539,20260904,1253,3,9,1,1,1,9.0,3.4,9.0,3.4,5.6
4181,102540,20260626,1200,1,21,2,1,1,9.0,3.2,9.0,3.2,5.8
4182,102541,20260507,1921,4,22,1,1,1,9.5,3.6,9.5,3.6,5.9
4183,102541,20260507,1921,4,14,1,1,1,13.5,4.6,13.5,4.6,8.9
4184,102541,20260507,1921,4,2,1,1,1,4.0,1.6,4.0,1.6,2.4
4185,102542,20260609,1033,3,1,3,1,1,3.5,1.4,3.5,1.4,2.1
4186,102542,20260609,1033,3,7,3,1,2,4.3,1.8,8.6,3.6,5.0
4187,102543,20260520,1919,3,7,4,3,1,4.3,1.8,4.3,1.8,2.5
4188,102543,20260520,1919,3,9,4,3,1,9.0,3.4,9.0,3.4,5.6
4189,102544,20260708,925,2,20,1,2,1,6.5,2.4,6.5,2.4,4.1
4190,102544,20260708,925,2,2,1,2,1,4.0,1.6,4.0,1.6,2.4
4191,102545,20260610,1847,2,14,1,3,1,13.5,4.6,13.5,4.6,8.9
4192,102546,20260701,1916,4,11,3,4,1,10.5,3.8,10.5,3.8,6.7
4193,102546,20260701,1916,4,15,3,4,2,11.0,4.0,22.0,8.0,14.0
4194,102546,20260701,1916,4,14,3,4,1,13.5,4.6,13.5,4.6,8.9
4195,102547,20260911,1631,2,14,1,4,1,13.5,4.6,13.5,4.6,8.9
4196,102547,20260911,1631,2,1,1,4,1,3.5,1.4,3.5,1.4,2.1
4197,102548,20260319,1857,3,14,1,1,1,13.5,4.6,13.5,4.6,8.9
4198,102549,20260423,1722,3,12,1,2,1,12.0,4.2,12.0,4.2,7.8
4199,102550,20260628,1724,4,8,2,3,1,8.5,3.2,8.5,3.2,5.3
4200,102551,20260330,1925,2,3,1,3,1,3.8,1.5,3.8,1.5,2.3
4201,102552,20260727,1015,1,7,2,3,1,4.3,1.8,4.3,1.8,2.5
4202,102553,20260628,855,2,23,1,1,1,9.0,3.4,9.0,3.4,5.6
4203,102553,20260628,855,2,2,1,1,1,4.0,1.6,4.0,1.6,2.4
4204,102554,20260722,1656,4,15,1,1,2,11.0,4.0,22.0,8.0,14.0
4205,102554,20260722,1656,4,1,1,1,1,3.5,1.4,3.5,1.4,2.1
4206,102554,20260722,1656,4,9,1,1,2,9.0,3.4,18.0,6.8,11.2
4207,102555,20260701,1711,3,9,2,1,1,9.0,3.4,9.0,3.4,5.6
4208,102556,20260808,847,1,20,4,1,1,6.5,2.4,6.5,2.4,4.1
4209,102556,20260808,847,1,10,4,1,1,8.0,3.0,8.0,3.0,5.0
4210,102557,20260326,1233,1,3,2,2,1,3.8,1.5,3.8,1.5,2.3
4211,102558,20260522,1148,4,11,2,2,1,10.5,3.8,10.5,3.8,6.7
4212,102559,20260802,2023,2,21,2,2,1,9.0,3.2,9.0,3.2,5.8
4213,102560,20260520,1726,1,16,1,3,1,11.5,4.1,11.5,4.1,7.4
4214,102561,20260607,1710,4,10,3,3,2,8.0,3.0,16.0,6.0,10.0
4215,102561,20260607,1710,4,9,3,3,1,9.0,3.4,9.0,3.4,5.6
4216,102562,20260607,923,3,9,1,2,1,9.0,3.4,9.0,3.4,5.6
4217,102562,20260607,923,3,20,1,2,1,6.5,2.4,6.5,2.4,4.1
4218,102563,20260529,922,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
4219,102563,20260529,922,2,1,1,1,1,3.5,1.4,3.5,1.4,2.1
4220,102564,20260508,1814,2,17,2,2,1,4.5,1.6,4.5,1.6,2.9
4221,102565,20260829,1807,1,20,1,4,2,6.5,2.4,13.0,4.8,8.2
4222,102566,20260418,1840,1,10,1,1,1,8.0,3.0,8.0,3.0,5.0
4223,102567,20260722,1905,4,10,1,2,1,8.0,3.0,8.0,3.0,5.0
4224,102568,20260504,1430,1,3,2,3,1,3.8,1.5,3.8,1.5,2.3
4225,102569,20260507,919,2,20,1,4,1,6.5,2.4,6.5,2.4,4.1
4226,102569,20260507,919,2,10,1,4,2,8.0,3.0,16.0,6.0,10.0
4227,102570,20260327,745,2,21,1,2,1,9.0,3.2,9.0,3.2,5.8
4228,102570,20260327,745,2,4,1,2,1,4.5,1.9,4.5,1.9,2.6
4229,102571,20260531,2043,4,8,3,1,1,8.5,3.2,8.5,3.2,5.3
4230,102572,20260518,1920,1,22,1,1,1,9.5,3.6,9.5,3.6,5.9
4231,102572,20260518,1920,1,19,1,1,1,5.5,2.0,5.5,2.0,3.5
4232,102573,20260713,859,2,4,1,2,1,4.5,1.9,4.5,1.9,2.6
4233,102574,20260508,1705,1,12,1,3,1,12.0,4.2,12.0,4.2,7.8
4234,102575,20260529,925,4,17,1,1,1,4.5,1.6,4.5,1.6,2.9
4235,102576,20260612,836,1,20,4,1,2,6.5,2.4,13.0,4.8,8.2
4236,102576,20260612,836,1,20,4,1,2,6.5,2.4,13.0,4.8,8.2
4237,102576,20260612,836,1,7,4,1,2,4.3,1.8,8.6,3.6,5.0
4238,102577,20260507,802,4,18,3,1,1,5.0,1.8,5.0,1.8,3.2
4239,102578,20260905,818,1,21,1,3,1,9.0,3.2,9.0,3.2,5.8
4240,102578,20260905,818,1,11,1,3,1,10.5,3.8,10.5,3.8,6.7
4241,102579,20260428,959,1,3,4,3,2,3.8,1.5,7.6,3.0,4.6
4242,102579,20260428,959,1,7,4,3,1,4.3,1.8,4.3,1.8,2.5
4243,102580,20260815,1010,1,12,3,1,1,12.0,4.2,12.0,4.2,7.8
4244,102581,20260727,1101,2,17,1,1,1,4.5,1.6,4.5,1.6,2.9
4245,102582,20260627,1754,3,22,1,2,1,9.5,3.6,9.5,3.6,5.9
4246,102582,20260627,1754,3,22,1,2,1,9.5,3.6,9.5,3.6,5.9
4247,102582,20260627,1754,3,9,1,2,1,9.0,3.4,9.0,3.4,5.6
4248,102583,20260405,805,4,14,1,2,1,13.5,4.6,13.5,4.6,8.9
4249,102583,20260405,805,4,4,1,2,1,4.5,1.9,4.5,1.9,2.6
4250,102584,20260505,1430,4,5,1,1,1,4.8,2.0,4.8,2.0,2.8
4251,102584,20260505,1430,4,2,1,1,1,4.0,1.6,4.0,1.6,2.4
4252,102585,20260713,1801,1,21,1,1,1,9.0,3.2,9.0,3.2,5.8
4253,102585,20260713,1801,1,4,1,1,1,4.5,1.9,4.5,1.9,2.6
4254,102586,20260903,2111,4,25,1,3,1,8.5,3.2,8.5,3.2,5.3
4255,102586,20260903,2111,4,4,1,3,1,4.5,1.9,4.5,1.9,2.6
4256,102586,20260903,2111,4,12,1,3,2,12.0,4.2,24.0,8.4,15.6
4257,102587,20260905,815,3,1,1,1,1,3.5,1.4,3.5,1.4,2.1
4258,102588,20260612,1018,1,4,1,1,2,4.5,1.9,9.0,3.8,5.2
4259,102589,20260625,1820,4,8,1,1,1,8.5,3.2,8.5,3.2,5.3
4260,102590,20260805,850,3,19,4,4,1,5.5,2.0,5.5,2.0,3.5
4261,102591,20260503,812,2,18,2,1,1,5.0,1.8,5.0,1.8,3.2
4262,102592,20260618,1653,1,1,1,1,1,3.5,1.4,3.5,1.4,2.1
4263,102593,20260807,849,2,4,1,1,1,4.5,1.9,4.5,1.9,2.6
4264,102593,20260807,849,2,8,1,1,1,8.5,3.2,8.5,3.2,5.3
4265,102594,20260906,1740,1,5,3,2,1,4.8,2.0,4.8,2.0,2.8
4266,102594,20260906,1740,1,9,3,2,1,9.0,3.4,9.0,3.4,5.6
4267,102595,20260317,1546,1,24,1,1,1,8.0,3.0,8.0,3.0,5.0
4268,102595,20260317,1546,1,16,1,1,2,11.5,4.1,23.0,8.2,14.8
4269,102595,20260317,1546,1,13,1,1,1,12.5,4.3,12.5,4.3,8.2
4270,102596,20260903,941,1,5,1,1,1,4.8,2.0,4.8,2.0,2.8
4271,102597,20260914,1018,3,23,1,2,1,9.0,3.4,9.0,3.4,5.6
4272,102598,20260324,1833,3,6,4,4,2,5.0,2.1,10.0,4.2,5.8
4273,102599,20260829,1732,1,3,1,1,1,3.8,1.5,3.8,1.5,2.3
